record_id,date,year,month,city,state,country,latitude,longitude,temperature,humidity,rainfall,wind_speed,pressure,weather_condition,disaster_type,disaster_risk_level,river_level,soil_moisture,alert_status,response_action
REC_2322,2023-12-31,2023,12,Beijing,Beijing,China,39.9042,116.4074,-6.1,36,95.4,29.4,1023,Rain,None,Low,3.9,10,Normal,No Action
REC_2323,2023-11-23,2023,11,London,England,UK,51.5074,-0.1278,-6.1,14,136.1,113.4,964,Rain,Cyclone,High,7.7,49,Warning,Alert Public
REC_2324,2023-12-26,2023,12,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,26.2,78,15.8,3.0,1007,Thunderstorm,None,Low,1.6,37,Normal,No Action
REC_2325,2023-08-04,2023,8,Dubai,Dubai,UAE,25.2048,55.2708,23.3,55,195.6,114.9,1041,Thunderstorm,Cyclone,High,4.8,70,Warning,Alert Public
REC_2326,2024-02-18,2024,2,Dubai,Dubai,UAE,25.2048,55.2708,-9.5,27,72.7,90.3,1030,Thunderstorm,Cyclone,High,5.0,24,Warning,Alert Public
REC_2327,2023-02-22,2023,2,Beijing,Beijing,China,39.9042,116.4074,26.7,55,11.3,39.0,1007,Rain,None,Low,6.4,51,Normal,No Action
REC_2328,2024-05-30,2024,5,Sydney,NSW,Australia,-33.8688,151.2093,6.6,50,70.7,114.5,1035,Thunderstorm,Cyclone,Medium,1.5,64,Watch,Monitor
REC_2329,2023-10-11,2023,10,Paris,Ile-de-France,France,48.8566,2.3522,26.2,19,94.4,33.4,1003,Thunderstorm,Landslide,Medium,2.2,16,Watch,Monitor
REC_2330,2024-06-29,2024,6,London,England,UK,51.5074,-0.1278,16.9,64,193.6,1.7,1046,Rain,None,Low,1.0,30,Normal,No Action
REC_2331,2023-11-04,2023,11,Mumbai,Maharashtra,India,19.076,72.8777,18.4,31,97.9,42.2,1023,Thunderstorm,None,Low,9.6,13,Normal,No Action
REC_2332,2024-12-20,2024,12,Tokyo,Tokyo,Japan,35.6762,139.6503,24.9,25,63.4,55.7,1044,Thunderstorm,Cyclone,High,8.3,63,Warning,Alert Public
REC_2333,2024-11-01,2024,11,Los Angeles,California,USA,34.0522,-118.2437,11.0,78,9.5,100.7,1039,Rain,Cyclone,High,6.0,35,Warning,Alert Public
REC_2334,2024-11-22,2024,11,Beijing,Beijing,China,39.9042,116.4074,37.8,21,167.5,20.1,1038,Thunderstorm,Flood,High,9.6,62,Warning,Alert Public
REC_2335,2024-02-29,2024,2,Cape Town,Western Cape,South Africa,-33.9249,18.4241,3.9,46,135.7,85.2,970,Rain,Cyclone,Medium,1.1,62,Watch,Monitor
REC_2336,2023-05-25,2023,5,Tokyo,Tokyo,Japan,35.6762,139.6503,32.9,47,100.2,47.1,1002,Cloudy,Landslide,Critical,7.8,56,Emergency,Evacuation Support
REC_2337,2024-08-04,2024,8,Toronto,Ontario,Canada,43.651,-79.347,26.3,39,194.2,27.2,963,Cloudy,None,Low,1.4,77,Normal,No Action
REC_2338,2023-02-05,2023,2,Dubai,Dubai,UAE,25.2048,55.2708,33.2,32,162.8,68.5,976,Thunderstorm,Flood,High,9.4,38,Warning,Alert Public
REC_2339,2023-08-05,2023,8,New York,New York,USA,40.7128,-74.006,25.1,59,79.9,92.6,1042,Thunderstorm,Cyclone,Medium,2.3,34,Watch,Monitor
REC_2340,2024-09-12,2024,9,Paris,Ile-de-France,France,48.8566,2.3522,37.1,30,91.2,51.0,1014,Fog,None,Low,8.0,35,Normal,No Action
REC_2341,2023-04-06,2023,4,Toronto,Ontario,Canada,43.651,-79.347,11.3,88,148.6,70.5,1033,Snow,None,Low,2.5,69,Normal,No Action
REC_2342,2024-02-25,2024,2,Sydney,NSW,Australia,-33.8688,151.2093,-1.1,11,119.6,2.8,962,Thunderstorm,Landslide,Critical,5.7,56,Emergency,Evacuation Support
REC_2343,2023-08-03,2023,8,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-2.9,12,162.0,113.0,1004,Rain,Cyclone,Medium,5.2,34,Watch,Monitor
REC_2344,2023-03-25,2023,3,Toronto,Ontario,Canada,43.651,-79.347,37.5,82,113.5,5.2,998,Fog,None,Low,5.1,79,Normal,No Action
REC_2345,2023-08-25,2023,8,Cairo,Cairo,Egypt,30.0444,31.2357,38.1,54,77.3,35.3,990,Thunderstorm,None,Low,7.6,26,Normal,No Action
REC_2346,2024-08-19,2024,8,Singapore,Singapore,Singapore,1.3521,103.8198,6.4,54,9.3,1.6,950,Clear,Heatwave,Medium,7.2,20,Watch,Monitor
REC_2347,2023-07-15,2023,7,Cape Town,Western Cape,South Africa,-33.9249,18.4241,1.6,34,163.4,111.0,1004,Thunderstorm,Cyclone,High,3.5,64,Warning,Alert Public
REC_2348,2024-10-17,2024,10,Cairo,Cairo,Egypt,30.0444,31.2357,33.6,21,50.0,61.5,971,Clear,Drought,High,0.6,18,Warning,Alert Public
REC_2349,2023-01-19,2023,1,Mumbai,Maharashtra,India,19.076,72.8777,12.2,10,22.2,90.4,1003,Rain,Cyclone,Critical,7.9,91,Emergency,Evacuation Support
REC_2350,2024-12-25,2024,12,Beijing,Beijing,China,39.9042,116.4074,15.4,10,5.6,61.8,1015,Fog,None,Low,3.9,35,Normal,No Action
REC_2351,2024-12-03,2024,12,Mumbai,Maharashtra,India,19.076,72.8777,26.5,85,190.4,89.4,1017,Rain,Storm,High,2.4,34,Warning,Alert Public
REC_2352,2024-11-19,2024,11,Cairo,Cairo,Egypt,30.0444,31.2357,29.2,21,41.1,101.1,955,Rain,Cyclone,Critical,7.8,87,Emergency,Evacuation Support
REC_2353,2023-04-22,2023,4,Paris,Ile-de-France,France,48.8566,2.3522,40.8,56,134.2,11.1,1018,Clear,Landslide,High,6.5,78,Warning,Alert Public
REC_2354,2023-08-04,2023,8,Cairo,Cairo,Egypt,30.0444,31.2357,28.1,52,157.3,36.6,1000,Snow,Landslide,Medium,1.3,65,Watch,Monitor
REC_2355,2023-06-07,2023,6,Los Angeles,California,USA,34.0522,-118.2437,-9.9,56,61.9,47.0,997,Fog,Landslide,Medium,1.4,59,Watch,Monitor
REC_2356,2023-11-08,2023,11,Toronto,Ontario,Canada,43.651,-79.347,0.4,58,159.0,74.1,953,Fog,None,Low,3.5,48,Normal,No Action
REC_2357,2023-07-06,2023,7,Singapore,Singapore,Singapore,1.3521,103.8198,26.7,48,58.4,85.5,991,Rain,Cyclone,High,3.7,57,Warning,Alert Public
REC_2358,2024-12-22,2024,12,Cairo,Cairo,Egypt,30.0444,31.2357,-3.7,82,28.5,43.4,1032,Clear,Drought,Critical,8.3,65,Emergency,Evacuation Support
REC_2359,2024-02-24,2024,2,Mumbai,Maharashtra,India,19.076,72.8777,7.6,89,68.5,12.9,1045,Rain,Landslide,High,6.9,8,Warning,Alert Public
REC_2360,2024-06-04,2024,6,Dubai,Dubai,UAE,25.2048,55.2708,42.8,30,52.1,77.1,1039,Snow,None,Low,2.8,67,Normal,No Action
REC_2361,2023-02-28,2023,2,Cape Town,Western Cape,South Africa,-33.9249,18.4241,2.3,71,26.3,116.2,981,Thunderstorm,Cyclone,High,7.1,33,Warning,Alert Public
REC_2362,2024-12-07,2024,12,Los Angeles,California,USA,34.0522,-118.2437,-3.3,94,165.5,16.3,971,Thunderstorm,Flood,Critical,9.1,88,Emergency,Evacuation Support
REC_2363,2024-03-26,2024,3,Dubai,Dubai,UAE,25.2048,55.2708,21.0,60,112.1,1.6,1017,Rain,Flood,High,8.7,38,Warning,Alert Public
REC_2364,2023-08-17,2023,8,Los Angeles,California,USA,34.0522,-118.2437,36.3,38,187.6,105.0,1049,Thunderstorm,Storm,Medium,0.5,18,Watch,Monitor
REC_2365,2023-10-13,2023,10,Mumbai,Maharashtra,India,19.076,72.8777,40.3,69,182.8,53.2,1026,Clear,Heatwave,Medium,2.0,36,Watch,Monitor
REC_2366,2024-08-30,2024,8,Sydney,NSW,Australia,-33.8688,151.2093,0.4,12,142.9,97.0,1049,Rain,Cyclone,High,4.0,68,Warning,Alert Public
REC_2367,2023-12-17,2023,12,New York,New York,USA,40.7128,-74.006,24.1,16,61.3,80.6,1011,Rain,Storm,High,3.4,46,Warning,Alert Public
REC_2368,2023-01-30,2023,1,London,England,UK,51.5074,-0.1278,13.7,80,100.2,100.2,978,Rain,Storm,Critical,5.1,70,Emergency,Evacuation Support
REC_2369,2024-09-29,2024,9,Paris,Ile-de-France,France,48.8566,2.3522,31.6,69,113.0,51.5,1009,Rain,Flood,Medium,9.7,95,Watch,Monitor
REC_2370,2024-09-28,2024,9,Cairo,Cairo,Egypt,30.0444,31.2357,6.5,89,185.7,91.2,1049,Rain,Cyclone,Medium,1.3,42,Watch,Monitor
REC_2371,2024-07-24,2024,7,Singapore,Singapore,Singapore,1.3521,103.8198,15.6,92,40.9,1.0,1037,Clear,None,Low,9.1,6,Normal,No Action
REC_2372,2024-03-19,2024,3,Cairo,Cairo,Egypt,30.0444,31.2357,20.3,37,139.3,72.9,951,Rain,Flood,Critical,8.6,92,Emergency,Evacuation Support
REC_2373,2024-01-13,2024,1,Tokyo,Tokyo,Japan,35.6762,139.6503,-1.1,38,89.2,73.1,1045,Fog,None,Low,3.2,5,Normal,No Action
REC_2374,2024-09-17,2024,9,Singapore,Singapore,Singapore,1.3521,103.8198,16.5,68,101.8,4.6,957,Thunderstorm,None,Low,5.5,12,Normal,No Action
REC_2375,2024-08-10,2024,8,London,England,UK,51.5074,-0.1278,-8.9,47,109.5,29.2,990,Rain,Landslide,High,3.2,83,Warning,Alert Public
REC_2376,2023-09-15,2023,9,Beijing,Beijing,China,39.9042,116.4074,9.6,79,128.7,85.7,957,Thunderstorm,Storm,High,8.0,40,Warning,Alert Public
REC_2377,2023-08-16,2023,8,London,England,UK,51.5074,-0.1278,16.4,78,183.7,71.9,985,Fog,None,Low,4.9,74,Normal,No Action
REC_2378,2024-10-30,2024,10,Beijing,Beijing,China,39.9042,116.4074,15.7,15,44.4,77.4,974,Rain,Cyclone,High,8.5,16,Warning,Alert Public
REC_2379,2024-12-28,2024,12,Los Angeles,California,USA,34.0522,-118.2437,-4.7,21,78.7,45.3,990,Cloudy,Landslide,Critical,2.0,54,Emergency,Evacuation Support
REC_2380,2024-05-14,2024,5,Singapore,Singapore,Singapore,1.3521,103.8198,14.5,17,109.7,6.1,1026,Snow,None,Low,3.7,55,Normal,No Action
REC_2381,2024-11-03,2024,11,Singapore,Singapore,Singapore,1.3521,103.8198,36.6,99,79.4,29.3,1030,Thunderstorm,Landslide,Critical,6.8,75,Emergency,Evacuation Support
REC_2382,2024-11-06,2024,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,12.7,65,82.4,42.2,961,Snow,None,Low,3.6,73,Normal,No Action
REC_2383,2024-05-06,2024,5,Dubai,Dubai,UAE,25.2048,55.2708,36.0,99,59.9,5.1,989,Thunderstorm,Landslide,Medium,5.7,84,Watch,Monitor
REC_2384,2024-08-26,2024,8,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-8.3,89,197.9,112.1,974,Thunderstorm,Cyclone,Medium,6.8,95,Watch,Monitor
REC_2385,2024-10-09,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,35.8,28,77.8,79.1,977,Rain,Storm,Medium,9.4,52,Watch,Monitor
REC_2386,2024-12-12,2024,12,Mumbai,Maharashtra,India,19.076,72.8777,15.0,100,165.8,108.9,958,Thunderstorm,Storm,Critical,5.6,82,Emergency,Evacuation Support
REC_2387,2023-01-30,2023,1,Los Angeles,California,USA,34.0522,-118.2437,11.2,76,12.0,60.0,1049,Cloudy,None,Low,7.8,61,Normal,No Action
REC_2388,2023-08-24,2023,8,Tokyo,Tokyo,Japan,35.6762,139.6503,5.6,64,131.8,9.7,1029,Rain,None,Low,7.2,36,Normal,No Action
REC_2389,2023-01-07,2023,1,Beijing,Beijing,China,39.9042,116.4074,-7.3,100,105.7,114.2,965,Thunderstorm,Cyclone,Medium,4.1,69,Watch,Monitor
REC_2390,2023-09-30,2023,9,Paris,Ile-de-France,France,48.8566,2.3522,11.9,55,123.8,7.3,1008,Thunderstorm,Flood,Critical,8.5,39,Emergency,Evacuation Support
REC_2391,2023-11-30,2023,11,New York,New York,USA,40.7128,-74.006,2.0,90,126.4,95.1,1020,Thunderstorm,Storm,High,6.2,70,Warning,Alert Public
REC_2392,2023-09-21,2023,9,Toronto,Ontario,Canada,43.651,-79.347,20.4,85,24.7,114.6,951,Thunderstorm,Storm,High,1.7,94,Warning,Alert Public
REC_2393,2023-02-19,2023,2,Los Angeles,California,USA,34.0522,-118.2437,34.5,68,131.8,43.8,961,Rain,None,Low,1.6,58,Normal,No Action
REC_2394,2023-09-26,2023,9,Beijing,Beijing,China,39.9042,116.4074,29.5,16,35.1,23.7,1036,Clear,None,Low,5.4,78,Normal,No Action
REC_2395,2023-03-01,2023,3,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,4.1,25,150.3,83.1,961,Rain,Cyclone,Medium,4.6,36,Watch,Monitor
REC_2396,2023-11-26,2023,11,Los Angeles,California,USA,34.0522,-118.2437,33.7,44,109.8,56.8,957,Clear,None,Low,6.3,91,Normal,No Action
REC_2397,2024-06-12,2024,6,Beijing,Beijing,China,39.9042,116.4074,-6.8,39,140.5,23.5,978,Thunderstorm,Flood,Medium,9.0,60,Watch,Monitor
REC_2398,2024-09-11,2024,9,Los Angeles,California,USA,34.0522,-118.2437,36.7,29,10.6,77.0,998,Rain,Flood,High,6.8,7,Warning,Alert Public
REC_2399,2023-03-22,2023,3,London,England,UK,51.5074,-0.1278,-9.2,38,75.3,1.1,1019,Snow,None,Low,0.6,58,Normal,No Action
REC_2400,2023-02-25,2023,2,Paris,Ile-de-France,France,48.8566,2.3522,45.0,46,135.6,59.3,1031,Clear,Drought,High,3.0,23,Warning,Alert Public
REC_2401,2023-02-21,2023,2,Los Angeles,California,USA,34.0522,-118.2437,6.9,23,122.4,33.3,982,Thunderstorm,Flood,Medium,5.6,13,Watch,Monitor
REC_2402,2024-05-02,2024,5,Paris,Ile-de-France,France,48.8566,2.3522,24.1,53,71.3,71.1,998,Thunderstorm,Cyclone,Critical,7.8,16,Emergency,Evacuation Support
REC_2403,2023-01-11,2023,1,Los Angeles,California,USA,34.0522,-118.2437,35.5,73,25.4,26.8,1017,Rain,None,Low,7.9,81,Normal,No Action
REC_2404,2023-04-10,2023,4,Toronto,Ontario,Canada,43.651,-79.347,19.6,95,78.3,39.6,1016,Fog,Landslide,Critical,5.9,70,Emergency,Evacuation Support
REC_2405,2024-10-27,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,14.3,51,27.7,54.5,970,Clear,Heatwave,Medium,3.7,78,Watch,Monitor
REC_2406,2023-11-22,2023,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,33.6,56,29.6,99.2,1039,Thunderstorm,Cyclone,High,9.9,87,Warning,Alert Public
REC_2407,2024-07-12,2024,7,Mumbai,Maharashtra,India,19.076,72.8777,29.9,57,163.2,11.4,1006,Fog,Landslide,Critical,2.6,57,Emergency,Evacuation Support
REC_2408,2023-11-08,2023,11,Toronto,Ontario,Canada,43.651,-79.347,18.3,20,6.3,33.5,1006,Rain,None,Low,5.5,61,Normal,No Action
REC_2409,2023-01-11,2023,1,Singapore,Singapore,Singapore,1.3521,103.8198,6.3,41,7.9,51.4,1046,Clear,None,Low,7.4,19,Normal,No Action
REC_2410,2024-02-29,2024,2,Toronto,Ontario,Canada,43.651,-79.347,31.7,58,51.8,5.4,1036,Fog,Landslide,High,7.5,72,Warning,Alert Public
REC_2411,2024-07-17,2024,7,London,England,UK,51.5074,-0.1278,40.2,11,9.7,84.6,1017,Rain,Cyclone,Critical,5.4,67,Emergency,Evacuation Support
REC_2412,2024-10-23,2024,10,Cairo,Cairo,Egypt,30.0444,31.2357,-6.0,36,152.0,88.6,955,Thunderstorm,Cyclone,Medium,4.0,19,Watch,Monitor
REC_2413,2023-10-13,2023,10,Mumbai,Maharashtra,India,19.076,72.8777,42.8,94,192.1,25.9,1015,Thunderstorm,Flood,High,8.6,77,Warning,Alert Public
REC_2414,2023-01-12,2023,1,Beijing,Beijing,China,39.9042,116.4074,8.1,24,87.6,47.0,1041,Rain,Cyclone,Critical,4.5,24,Emergency,Evacuation Support
REC_2415,2023-04-09,2023,4,Toronto,Ontario,Canada,43.651,-79.347,37.4,24,20.9,41.3,972,Snow,None,Low,9.8,95,Normal,No Action
REC_2416,2023-03-31,2023,3,Beijing,Beijing,China,39.9042,116.4074,26.9,10,116.4,47.9,984,Clear,Heatwave,High,4.3,20,Warning,Alert Public
REC_2417,2024-10-29,2024,10,Toronto,Ontario,Canada,43.651,-79.347,3.1,21,37.3,4.8,1028,Cloudy,None,Low,8.7,77,Normal,No Action
REC_2418,2024-01-09,2024,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,25.9,61,115.9,22.6,992,Thunderstorm,Flood,Medium,9.4,60,Watch,Monitor
REC_2419,2024-10-27,2024,10,Dubai,Dubai,UAE,25.2048,55.2708,41.3,21,52.9,62.7,1049,Cloudy,Landslide,Critical,6.8,89,Emergency,Evacuation Support
REC_2420,2024-03-02,2024,3,Tokyo,Tokyo,Japan,35.6762,139.6503,29.2,100,50.9,115.7,1023,Rain,Cyclone,Critical,2.2,26,Emergency,Evacuation Support
REC_2421,2024-01-09,2024,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,31.2,94,7.7,49.8,1018,Rain,None,Low,9.7,64,Normal,No Action
REC_2422,2024-10-15,2024,10,Toronto,Ontario,Canada,43.651,-79.347,36.7,51,148.1,98.6,1004,Thunderstorm,Cyclone,High,3.9,76,Warning,Alert Public
REC_2423,2024-08-29,2024,8,Tokyo,Tokyo,Japan,35.6762,139.6503,31.0,45,119.6,94.2,972,Thunderstorm,Storm,High,6.7,13,Warning,Alert Public
REC_2424,2023-08-12,2023,8,Toronto,Ontario,Canada,43.651,-79.347,10.6,28,164.7,98.3,954,Thunderstorm,Cyclone,Medium,5.5,56,Watch,Monitor
REC_2425,2024-10-15,2024,10,Beijing,Beijing,China,39.9042,116.4074,8.3,79,104.0,99.0,1019,Rain,Cyclone,High,4.3,17,Warning,Alert Public
REC_2426,2023-09-06,2023,9,Beijing,Beijing,China,39.9042,116.4074,8.5,39,112.2,88.3,1028,Thunderstorm,Storm,Critical,4.7,51,Emergency,Evacuation Support
REC_2427,2024-01-10,2024,1,Mumbai,Maharashtra,India,19.076,72.8777,2.1,54,110.1,111.6,1043,Thunderstorm,Cyclone,Medium,5.7,75,Watch,Monitor
REC_2428,2023-05-22,2023,5,Cairo,Cairo,Egypt,30.0444,31.2357,15.9,35,47.1,43.9,1044,Clear,None,Low,9.2,83,Normal,No Action
REC_2429,2024-12-14,2024,12,Toronto,Ontario,Canada,43.651,-79.347,27.1,93,32.0,85.5,984,Rain,Storm,Critical,1.2,62,Emergency,Evacuation Support
REC_2430,2024-01-20,2024,1,Los Angeles,California,USA,34.0522,-118.2437,-2.1,48,80.1,29.2,1006,Clear,None,Low,0.8,63,Normal,No Action
REC_2431,2023-11-04,2023,11,Dubai,Dubai,UAE,25.2048,55.2708,31.0,56,119.7,77.3,983,Cloudy,None,Low,5.3,91,Normal,No Action
REC_2432,2024-02-11,2024,2,Cairo,Cairo,Egypt,30.0444,31.2357,18.9,33,137.1,116.2,1035,Rain,Storm,Critical,3.4,82,Emergency,Evacuation Support
REC_2433,2023-06-12,2023,6,Cape Town,Western Cape,South Africa,-33.9249,18.4241,30.2,13,34.5,2.9,1043,Snow,None,Low,6.3,17,Normal,No Action
REC_2434,2024-08-31,2024,8,Dubai,Dubai,UAE,25.2048,55.2708,24.6,31,7.4,35.0,1009,Thunderstorm,Cyclone,Medium,1.6,28,Watch,Monitor
REC_2435,2024-08-04,2024,8,Sydney,NSW,Australia,-33.8688,151.2093,12.6,91,85.0,116.7,1033,Rain,Cyclone,Medium,8.3,89,Watch,Monitor
REC_2436,2024-01-09,2024,1,Beijing,Beijing,China,39.9042,116.4074,-7.6,37,114.6,21.5,1011,Cloudy,None,Low,5.5,55,Normal,No Action
REC_2437,2023-01-02,2023,1,Toronto,Ontario,Canada,43.651,-79.347,30.2,50,108.9,71.3,1018,Thunderstorm,Flood,Medium,3.9,47,Watch,Monitor
REC_2438,2024-05-24,2024,5,Moscow,Moscow,Russia,55.7558,37.6173,17.4,99,122.2,34.3,1021,Thunderstorm,Flood,High,9.8,82,Warning,Alert Public
REC_2439,2023-07-01,2023,7,New York,New York,USA,40.7128,-74.006,0.2,34,15.8,63.1,988,Clear,Heatwave,Medium,5.3,80,Watch,Monitor
REC_2440,2023-05-01,2023,5,New York,New York,USA,40.7128,-74.006,41.2,30,77.7,25.8,952,Rain,Landslide,High,2.5,64,Warning,Alert Public
REC_2441,2024-05-11,2024,5,Cairo,Cairo,Egypt,30.0444,31.2357,-7.7,83,100.1,46.9,1027,Thunderstorm,Flood,High,9.0,94,Warning,Alert Public
REC_2442,2023-02-03,2023,2,Los Angeles,California,USA,34.0522,-118.2437,27.3,37,18.2,11.6,952,Snow,None,Low,7.2,88,Normal,No Action
REC_2443,2024-08-08,2024,8,Dubai,Dubai,UAE,25.2048,55.2708,34.4,30,117.6,103.1,957,Rain,Storm,Medium,2.6,46,Watch,Monitor
REC_2444,2023-06-18,2023,6,Paris,Ile-de-France,France,48.8566,2.3522,10.3,92,182.4,70.6,954,Snow,None,Low,4.9,9,Normal,No Action
REC_2445,2024-09-21,2024,9,Beijing,Beijing,China,39.9042,116.4074,8.2,34,13.6,93.0,1015,Thunderstorm,Storm,Medium,6.0,51,Watch,Monitor
REC_2446,2023-09-27,2023,9,Singapore,Singapore,Singapore,1.3521,103.8198,41.0,87,107.1,14.4,973,Clear,Heatwave,Medium,5.6,82,Watch,Monitor
REC_2447,2023-10-21,2023,10,Sydney,NSW,Australia,-33.8688,151.2093,35.4,67,164.1,106.2,988,Thunderstorm,Cyclone,Medium,8.0,66,Watch,Monitor
REC_2448,2023-03-22,2023,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,29.0,12,67.8,91.4,961,Rain,Storm,Critical,1.5,90,Emergency,Evacuation Support
REC_2449,2024-05-30,2024,5,Paris,Ile-de-France,France,48.8566,2.3522,14.5,10,61.3,106.4,970,Rain,Storm,Critical,7.4,17,Emergency,Evacuation Support
REC_2450,2023-03-10,2023,3,Moscow,Moscow,Russia,55.7558,37.6173,17.5,35,98.5,16.0,1014,Clear,None,Low,8.1,5,Normal,No Action
REC_2451,2023-06-04,2023,6,Cape Town,Western Cape,South Africa,-33.9249,18.4241,17.7,59,176.7,116.1,1004,Thunderstorm,Storm,Medium,4.6,75,Watch,Monitor
REC_2452,2024-02-26,2024,2,Toronto,Ontario,Canada,43.651,-79.347,44.8,96,20.9,98.3,958,Clear,Heatwave,Critical,3.5,93,Emergency,Evacuation Support
REC_2453,2024-02-25,2024,2,Beijing,Beijing,China,39.9042,116.4074,15.3,69,197.3,58.8,1009,Clear,Landslide,Critical,0.6,61,Emergency,Evacuation Support
REC_2454,2024-11-27,2024,11,Mumbai,Maharashtra,India,19.076,72.8777,30.8,14,198.7,14.9,986,Rain,Landslide,Critical,6.5,14,Emergency,Evacuation Support
REC_2455,2024-07-04,2024,7,London,England,UK,51.5074,-0.1278,40.4,68,70.0,114.0,955,Clear,Heatwave,Medium,0.7,24,Watch,Monitor
REC_2456,2024-05-06,2024,5,Beijing,Beijing,China,39.9042,116.4074,13.9,86,106.1,25.0,1039,Rain,None,Low,3.1,43,Normal,No Action
REC_2457,2023-08-15,2023,8,Mumbai,Maharashtra,India,19.076,72.8777,-6.0,47,66.7,6.1,1021,Snow,None,Low,7.2,67,Normal,No Action
REC_2458,2024-10-25,2024,10,Beijing,Beijing,China,39.9042,116.4074,33.5,73,67.3,64.6,1036,Thunderstorm,Landslide,Medium,6.6,42,Watch,Monitor
REC_2459,2024-03-28,2024,3,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,0.9,49,11.9,24.1,999,Rain,Storm,Critical,1.8,80,Emergency,Evacuation Support
REC_2460,2023-10-25,2023,10,New York,New York,USA,40.7128,-74.006,38.5,32,187.5,63.3,1003,Rain,Flood,Medium,8.5,73,Watch,Monitor
REC_2461,2023-09-02,2023,9,Sydney,NSW,Australia,-33.8688,151.2093,7.2,21,35.0,106.2,956,Rain,Storm,Critical,4.6,78,Emergency,Evacuation Support
REC_2462,2024-11-23,2024,11,Cape Town,Western Cape,South Africa,-33.9249,18.4241,36.1,47,182.4,2.7,1050,Rain,None,Low,2.4,38,Normal,No Action
REC_2463,2023-07-15,2023,7,Toronto,Ontario,Canada,43.651,-79.347,26.5,57,181.8,83.9,989,Rain,Storm,Medium,6.4,38,Watch,Monitor
REC_2464,2023-12-25,2023,12,Cape Town,Western Cape,South Africa,-33.9249,18.4241,34.7,67,165.5,9.3,979,Fog,Landslide,High,3.3,51,Warning,Alert Public
REC_2465,2024-06-13,2024,6,Los Angeles,California,USA,34.0522,-118.2437,16.0,41,123.5,117.8,951,Thunderstorm,Flood,High,8.6,8,Warning,Alert Public
REC_2466,2024-01-20,2024,1,London,England,UK,51.5074,-0.1278,7.4,54,92.1,103.1,987,Thunderstorm,Cyclone,High,8.2,90,Warning,Alert Public
REC_2467,2024-05-13,2024,5,Paris,Ile-de-France,France,48.8566,2.3522,15.2,86,177.0,68.0,987,Clear,Landslide,Critical,5.2,26,Emergency,Evacuation Support
REC_2468,2024-05-12,2024,5,Cape Town,Western Cape,South Africa,-33.9249,18.4241,5.3,61,119.0,43.5,957,Thunderstorm,Landslide,High,2.8,65,Warning,Alert Public
REC_2469,2023-12-11,2023,12,Toronto,Ontario,Canada,43.651,-79.347,27.5,62,133.7,68.1,962,Fog,None,Low,4.1,16,Normal,No Action
REC_2470,2024-03-29,2024,3,Los Angeles,California,USA,34.0522,-118.2437,16.3,91,85.0,58.0,1033,Cloudy,Landslide,Critical,3.4,27,Emergency,Evacuation Support
REC_2471,2024-02-28,2024,2,Cairo,Cairo,Egypt,30.0444,31.2357,8.3,78,34.9,96.1,980,Thunderstorm,Storm,Critical,1.4,60,Emergency,Evacuation Support
REC_2472,2023-10-08,2023,10,Beijing,Beijing,China,39.9042,116.4074,4.9,38,61.6,22.8,1034,Fog,None,Low,9.9,51,Normal,No Action
REC_2473,2024-02-01,2024,2,Paris,Ile-de-France,France,48.8566,2.3522,-6.9,88,48.5,75.5,962,Clear,Heatwave,High,0.8,29,Warning,Alert Public
REC_2474,2023-10-25,2023,10,Dubai,Dubai,UAE,25.2048,55.2708,15.3,99,180.3,91.2,997,Rain,Storm,High,5.8,80,Warning,Alert Public
REC_2475,2023-01-23,2023,1,Beijing,Beijing,China,39.9042,116.4074,43.1,70,28.6,88.0,1049,Clear,Heatwave,Critical,2.7,61,Emergency,Evacuation Support
REC_2476,2024-02-07,2024,2,Paris,Ile-de-France,France,48.8566,2.3522,12.1,99,59.5,43.3,980,Rain,Storm,High,4.5,56,Warning,Alert Public
REC_2477,2024-09-24,2024,9,London,England,UK,51.5074,-0.1278,7.7,48,151.0,35.8,1019,Snow,None,Low,0.8,30,Normal,No Action
REC_2478,2024-06-30,2024,6,New York,New York,USA,40.7128,-74.006,28.0,56,74.2,7.9,1023,Thunderstorm,None,Low,9.1,41,Normal,No Action
REC_2479,2023-05-27,2023,5,Tokyo,Tokyo,Japan,35.6762,139.6503,9.1,19,35.9,109.1,951,Rain,Storm,High,9.5,78,Warning,Alert Public
REC_2480,2024-11-27,2024,11,Dubai,Dubai,UAE,25.2048,55.2708,4.9,26,13.2,28.2,971,Rain,None,Low,5.3,22,Normal,No Action
